gender,major,program,GPA
Male,B.Tech,ECE,7.634772079470547
Male,B.Tech,ECE,6.95226964919537
Male,B.Tech,ECE,7.297777529723703
Female,B.Tech,CSE,5.80241690162237
Female,PhD,CND,9.15819169776672
Female,PhD,CND,8.599380113361043
Female,MS,ECE,6.8076273594043775
Male,MS,CND,8.124331110057822
Male,B.Tech,CSE,6.570845013500074
Male,B.Tech,ECE,8.099021877731005
Female,PhD,ECE,8.502578859311358
Male,B.Tech,ECE,6.069438014954121
Male,B.Tech,CSE,7.283326603067876
Female,B.Tech,ECE,5.667995702347248
Male,B.Tech,ECE,6.819279923100406
Female,PhD,CSE,8.500484791595461
Female,B.Tech,CHD,7.646854141429313
Male,B.Tech,ECE,6.802561714492953
Male,B.Tech,CSE,6.586898615483475
Male,MS,CND,8.513820733535097
Male,PhD,CHD,7.803213789621515
Male,B.Tech,CSE,7.938048292128131
Male,B.Tech,ECE,7.277070685448542
Female,B.Tech,ECE,6.911364828891344
Female,MS,CHD,7.412899065166862
Male,B.Tech,ECE,6.861253204279649
Female,B.Tech,ECE,6.119307051343726
Male,B.Tech,ECE,7.779896698883127
Female,B.Tech,CND,6.764402635370491
Male,MS,CSE,7.813407208115602
Male,B.Tech,ECE,6.955535766470553
Male,B.Tech,CSE,8.413125302423865
Female,B.Tech,ECE,7.628987615197975
Male,B.Tech,CSE,6.549397743308844
Female,MS,CND,8.085367911829572
Female,B.Tech,ECE,7.754033946380504
Female,B.Tech,ECE,5.631136003757238
Male,B.Tech,CND,7.80781557312228
Female,B.Tech,CHD,6.433991195275615
Male,B.Tech,CSE,7.175876860674507
Male,B.Tech,ECE,7.411889292423103
Male,B.Tech,ECE,6.942487668750779
Male,B.Tech,ECE,7.520123344652044
Male,B.Tech,ECE,5.947050681985789
Male,B.Tech,CHD,7.9962182912988045
Male,PhD,CND,8.462543659906137
Female,MS,CHD,7.950021117556737
Female,B.Tech,CSE,6.936761921485505
Male,B.Tech,ECE,8.352624126332898
Male,B.Tech,CHD,7.3175657783517805
Male,B.Tech,ECE,7.901312516290043
Male,MS,CND,6.8820311872079305
Male,B.Tech,ECE,6.571302812874095
Female,B.Tech,CND,6.296390859391833
Female,B.Tech,CSE,8.727649537440708
Male,B.Tech,CSE,8.511145454056681
Male,B.Tech,CND,7.660102242983722
Male,B.Tech,ECE,7.074725452355812
Male,B.Tech,ECE,7.075350534594758
Male,B.Tech,CSE,8.432422220560493
Male,B.Tech,ECE,8.30569600296085
Male,B.Tech,CSE,6.0092314842760315
Female,MS,ECE,7.163655290733429
Male,PhD,ECE,8.411899801937032
Male,B.Tech,CSE,4.290402622202523
Male,B.Tech,CSE,6.191186282541216
Female,B.Tech,ECE,7.358537637975117
Female,B.Tech,CHD,8.019458446900046
Female,B.Tech,CSE,6.352583717795712
Male,B.Tech,ECE,7.716467503376101
Female,PhD,CSE,7.649215805055129
Male,B.Tech,ECE,6.896667161690411
Male,MS,CND,8.371016394579522
Male,B.Tech,CHD,8.085678964553535
Male,MS,CSE,7.325710266569843
Male,B.Tech,ECE,6.494332743009357
Male,B.Tech,ECE,6.093357713666565
Male,B.Tech,CND,5.537790938037795
Female,B.Tech,CSE,6.736305067843825
Male,B.Tech,CSE,7.811518770343545
Male,B.Tech,ECE,8.550666681891906
Male,B.Tech,CSE,5.577386867171231
Male,B.Tech,CSE,5.38987451522944
Female,B.Tech,CND,7.0121793963890715
Male,PhD,CHD,7.766196454467864
Female,B.Tech,CSE,6.505044180896251
Male,B.Tech,CSE,4.56622446965757
Female,B.Tech,CSE,7.431583944861265
Male,B.Tech,ECE,6.8798065360448355
Male,B.Tech,CND,7.090009678753654
Male,PhD,CHD,8.452034937938919
Male,B.Tech,CSE,7.3402891029074135
Female,B.Tech,CHD,7.401639970816209
Male,B.Tech,CSE,7.197469686356581
Male,B.Tech,CSE,7.211567455474075
Male,B.Tech,CSE,7.0631775433005615
Male,B.Tech,ECE,6.047689281500229
Male,B.Tech,ECE,7.2954668923200465
Male,MS,CSE,8.586846732759414
Male,PhD,ECE,8.561015375011982
Female,B.Tech,ECE,6.750918833306325
Male,MS,CND,7.862902929280748
Female,B.Tech,CSE,7.555194421026888
Female,B.Tech,ECE,5.914163528239728
Male,B.Tech,CSE,6.4601564494011265
Male,B.Tech,ECE,6.81760629890139
Female,B.Tech,CSE,8.558666928843865
Male,B.Tech,CSE,4.438147369293754
Female,B.Tech,CHD,7.047720732791151
Male,B.Tech,CSE,7.6769559858593635
Female,B.Tech,CND,7.335369166232106
Female,B.Tech,CSE,6.722863145806586
Male,B.Tech,CSE,7.0661135962615225
Male,B.Tech,ECE,7.40404690024708
Male,B.Tech,CND,6.993835025836791
Female,MS,CSE,7.192463249732072
Male,B.Tech,CSE,7.491166188835645
Male,MS,ECE,9.059335489796174
Male,B.Tech,ECE,7.021459242816687
Male,B.Tech,ECE,5.861439240382726
Female,B.Tech,CSE,5.384926105173259
Male,B.Tech,ECE,6.350485739272741
Male,B.Tech,ECE,8.315628970815684
Male,B.Tech,CSE,7.022835439362327
Female,B.Tech,CHD,6.687472145117485
Male,B.Tech,ECE,6.254024933099306
Female,MS,ECE,8.680508421116558
Male,B.Tech,CND,8.446855950092141
Male,B.Tech,CSE,6.683744659124093
Male,B.Tech,CHD,7.029874537790321
Male,B.Tech,ECE,6.498676772474765
Female,PhD,CSE,7.8567524537457345
Male,B.Tech,CSE,5.900598032884259
Male,B.Tech,CSE,7.392149329305464
Male,B.Tech,CSE,5.598862711470483
Female,B.Tech,CSE,6.373017582481957
Female,B.Tech,CHD,4.701215808326537
Male,B.Tech,ECE,8.01037607803792
Male,B.Tech,CSE,6.961031232251031
Female,B.Tech,ECE,7.0487446817500885
Male,B.Tech,CSE,7.945610839675884
Male,B.Tech,ECE,9.120428784876617
Female,B.Tech,ECE,7.631179132831261
Female,B.Tech,CSE,5.942399582895081
Male,B.Tech,CSE,7.978663764043167
Female,B.Tech,ECE,7.225256566991511
Male,MS,ECE,7.809755800798428
Male,B.Tech,ECE,6.135118073958428
Male,B.Tech,ECE,8.198827028540627
Male,B.Tech,ECE,7.7652590794462935
Male,B.Tech,ECE,4.573761970458496
Male,B.Tech,CSE,6.957682246309994
Female,B.Tech,CSE,6.536579786857917
Male,B.Tech,ECE,5.544502671833473
Male,B.Tech,CND,7.20377827121848
Male,B.Tech,ECE,6.957249064339214
Male,MS,CND,7.468005119495283
Male,PhD,CSE,8.218881000030924
Male,MS,ECE,7.409896947134626
Male,B.Tech,CSE,7.475121853316351
Male,PhD,CHD,7.925973631875497
Female,PhD,CHD,7.331561639438553
Male,B.Tech,CND,7.915427062865864
Male,B.Tech,ECE,6.350846345932833
Male,B.Tech,ECE,7.813438478585671
Male,PhD,CHD,7.839317781758957
Male,B.Tech,CND,6.039326999603008
Male,PhD,CHD,8.05203143920144
Female,B.Tech,CSE,7.700248899947438
Female,B.Tech,ECE,7.775299348080789
Male,B.Tech,ECE,6.756616526100921
Male,B.Tech,CSE,5.750470331272468
Female,B.Tech,ECE,6.51054037592811
Male,MS,CHD,7.751616460913882
Female,B.Tech,CND,7.681950973233475
Female,B.Tech,ECE,6.252565502010137
Female,B.Tech,ECE,8.467692397406255
Male,B.Tech,ECE,6.398292634279307
Female,B.Tech,CHD,6.006450995754527
Male,B.Tech,CSE,7.321871630342406
Male,B.Tech,ECE,5.881451464250063
Male,B.Tech,CND,6.490804966590385
Male,MS,CSE,7.442704885862742
Male,B.Tech,ECE,6.911467119648706
Male,B.Tech,CHD,5.809573887887924
Male,B.Tech,CSE,6.0625710519335
Male,B.Tech,ECE,5.826520841775995
Male,B.Tech,ECE,7.051680821120364
Female,MS,ECE,7.620026022897379
Male,PhD,CHD,7.913104153272882
Female,B.Tech,CSE,6.589831054675051
Male,PhD,CSE,8.538247752960201
Male,MS,CSE,7.9306110452302265
Male,MS,ECE,7.8778318110451755
Male,B.Tech,CSE,5.658875646388442
Male,MS,CHD,7.933056800336916
Male,MS,CHD,7.754738101123247
Male,B.Tech,ECE,8.03576454493163
Female,B.Tech,CSE,5.89422436130784
Male,MS,ECE,7.22653040358533
Male,B.Tech,ECE,8.88626226711505
Male,MS,ECE,8.211376081326081
Female,B.Tech,CSE,7.074802654210008
Male,B.Tech,ECE,7.519873914374347
Male,B.Tech,CND,7.748562448538632
Male,PhD,CSE,8.400643428765358
Female,B.Tech,ECE,7.362253096365012
Male,B.Tech,CSE,6.731869554104825
Female,B.Tech,CSE,7.096600047834719
Male,MS,ECE,7.915807206072714
Male,B.Tech,CHD,8.256783178453572
Male,B.Tech,ECE,6.179754747146308
Female,MS,CND,8.358653280356375
Male,MS,CSE,7.788619043916691
Male,B.Tech,CND,7.609438243185935
Male,MS,CHD,8.295533823482971
Female,B.Tech,ECE,7.112435375639983
Female,B.Tech,CSE,7.88224468453407
Male,B.Tech,CSE,6.356713054826649
Male,B.Tech,ECE,7.046466444339415
Female,B.Tech,CSE,6.898092583216972
Female,B.Tech,CSE,7.10445706689626
Male,B.Tech,ECE,8.263029043958657
Female,B.Tech,CSE,6.08115635647174
Male,B.Tech,ECE,6.468572553403322
Female,B.Tech,ECE,6.0496539327288374
Male,B.Tech,ECE,7.6020282799936885
Male,B.Tech,ECE,6.325108767160178
Male,B.Tech,CND,8.038016957145066
Female,PhD,ECE,7.82727999624184
Male,B.Tech,ECE,5.913885617866276
Male,B.Tech,ECE,7.319147569049624
Male,B.Tech,ECE,8.409393617522573
Male,B.Tech,CND,6.935476845031472
Male,B.Tech,ECE,5.915345089342601
Male,PhD,ECE,7.921009985157815
Other,PhD,CHD,8.99668221393301
Male,B.Tech,CSE,9.066388629460791
Male,B.Tech,CSE,6.817604980582964
Male,MS,CHD,7.375755406781325
Other,B.Tech,ECE,6.387905424372918
Male,B.Tech,CHD,5.605213407204075
Female,B.Tech,CHD,6.936654781856274
Male,PhD,CHD,7.495704591691998
Female,B.Tech,CSE,6.46668370632964
Female,MS,CHD,7.935946634877102
Male,B.Tech,CSE,7.286973922858241
Female,B.Tech,ECE,7.373130975170478
Female,PhD,ECE,8.312268604399247
Female,MS,CSE,8.223510050167949
Male,B.Tech,ECE,6.078318822649128
Female,B.Tech,CSE,6.750007491257097
Female,MS,CSE,7.050755514413903
Female,B.Tech,CHD,7.504034148150781
Male,B.Tech,ECE,7.409364557050448
Male,B.Tech,CSE,5.890590574297347
Female,MS,CND,8.08851311697606
Female,B.Tech,CND,6.400277872152319
Male,B.Tech,CSE,7.997538873496004
Male,B.Tech,ECE,6.624266460263825
Male,B.Tech,CSE,7.3355840436745385
Female,B.Tech,ECE,6.317300181954252
Male,PhD,ECE,8.028233914066629
Female,B.Tech,CSE,6.210778575948939
Female,B.Tech,CSE,6.71814415814729
Male,MS,CHD,8.006083865620452
Male,B.Tech,ECE,7.104180085053209
Other,B.Tech,CSE,7.378429856433051
Male,B.Tech,CSE,6.058987343727023
Male,MS,CSE,9.416711429533395
Female,B.Tech,CSE,6.199439500448685
Female,B.Tech,ECE,7.598512355236518
Male,B.Tech,CSE,8.077127068639367
Male,B.Tech,CSE,7.1197269740794145
Female,PhD,ECE,8.375701884484469
Male,B.Tech,ECE,6.383944129986421
Male,MS,CND,8.477850515770974
Male,MS,CND,9.020251289002735
Male,B.Tech,CSE,7.330119229303202
Female,B.Tech,ECE,7.6300482600850446
Male,B.Tech,ECE,6.238461203252482
Male,B.Tech,ECE,6.0123110017509385
Male,B.Tech,CND,6.476709809250485
Female,B.Tech,CSE,5.25471899417731
Female,B.Tech,ECE,7.243041144449186
Male,B.Tech,CSE,6.320230829519786
Male,MS,CND,8.786590046262033
Male,B.Tech,CSE,5.4932505992036464
Female,B.Tech,ECE,7.4963108755617025
Male,B.Tech,ECE,8.07106052571543
Male,B.Tech,CSE,5.8081962478717095
Female,B.Tech,CSE,6.83133668613024
Female,MS,ECE,8.402389499753886
Female,B.Tech,CSE,6.806937740872365
Male,PhD,CSE,8.589622069973787
Female,B.Tech,CSE,6.587277807967397
Female,B.Tech,CSE,6.712792290398703
Male,B.Tech,CSE,6.742943485994028
Female,B.Tech,CND,6.866433618201663
Male,B.Tech,CND,5.573428532589745
Male,MS,CND,6.577039320432135
Male,MS,CSE,7.688320923471895
Male,B.Tech,CSE,6.317220523848892
Male,MS,CHD,7.747326058492316
Male,B.Tech,ECE,5.550117796441596
Male,B.Tech,CSE,8.276321326407617
Female,MS,CSE,9.365004539775002
Male,B.Tech,CSE,5.675501392118822
Male,B.Tech,CND,6.321206678459802
Male,MS,CSE,8.678326237420448
Male,B.Tech,CSE,7.002877019311829
Male,B.Tech,ECE,6.196954928035462
Female,MS,CSE,7.785919074431865
Female,PhD,CHD,8.880512509969806
Male,B.Tech,ECE,6.425094773716965
Male,B.Tech,CSE,7.619359505761626
Male,MS,CND,7.066384913381825
Male,B.Tech,CND,7.291951543752026
Male,B.Tech,CND,5.626790372384736
Male,B.Tech,CSE,8.02643511112879
Female,B.Tech,CHD,8.46913309772305
Male,MS,CHD,7.100222789321059
Male,B.Tech,CSE,6.321998064302099
Female,B.Tech,CSE,7.571871063824627
Female,B.Tech,ECE,6.693876955760057
Male,B.Tech,CSE,7.829137685822523
Male,B.Tech,CND,8.372955095489164
Male,B.Tech,ECE,5.937176904868501
Male,B.Tech,CSE,7.777543414615593
Male,B.Tech,CSE,6.683060617943478
Male,MS,ECE,7.353248627672396
Female,B.Tech,ECE,7.886853050293225
Male,B.Tech,CSE,5.497325086509787
Male,B.Tech,ECE,6.777677049857417
Female,B.Tech,CSE,5.300025956910245
Male,B.Tech,ECE,8.748860715802458
Male,PhD,ECE,8.604235948798046
Male,B.Tech,CND,5.848265782598657
Male,B.Tech,ECE,7.877943167095026
Male,B.Tech,CND,5.978149220557899
Female,B.Tech,ECE,6.323615465970175
Male,B.Tech,CSE,7.184785376716157
Male,B.Tech,CSE,7.861899301374693
Male,B.Tech,CND,8.025957748700238
Female,B.Tech,CSE,5.611364679052794
Male,B.Tech,CHD,7.936992570449129
Male,MS,ECE,8.193527129675159
Other,MS,CND,8.03861241821099
Male,PhD,CND,7.742374509501722
Female,B.Tech,CSE,9.371003738074336
Female,B.Tech,ECE,6.104726913779462
Male,B.Tech,CND,7.274294118105249
Female,B.Tech,CSE,7.450498116564313
Male,MS,CHD,7.331067208162206
Male,B.Tech,ECE,8.897365379418886
Male,B.Tech,CSE,7.500053055970918
Female,B.Tech,ECE,6.093936356522224
Male,MS,CHD,7.6069988106143835
Male,PhD,CSE,7.979364471405953
Male,B.Tech,CSE,7.2476598461963535
Male,B.Tech,ECE,6.864079607721504
Male,PhD,CHD,7.5595794340130364
Female,B.Tech,CSE,7.677748381544888
Male,B.Tech,CSE,6.867652938447572
Male,MS,CHD,8.153838369149032
Male,PhD,ECE,8.400340048059972
Male,PhD,CND,8.716136944403468
Male,B.Tech,CSE,7.8600505510097305
Male,B.Tech,ECE,8.675006456338352
Male,MS,ECE,8.394080536419146
Male,B.Tech,CSE,7.761004965003144
Male,B.Tech,ECE,5.486649389539114
Other,MS,CSE,8.666156104424346
Male,B.Tech,CSE,8.12962258475305
Male,B.Tech,CSE,7.378675245449531
Female,MS,CHD,7.463684780275132
Female,B.Tech,ECE,6.703588199713037
Male,MS,CSE,8.46486066452452
Male,B.Tech,CSE,5.485724086341932
Male,B.Tech,CSE,4.394738858356007
Male,B.Tech,CSE,7.796040391045756
Female,B.Tech,CHD,7.485316192105137
Male,B.Tech,CSE,6.66027280332345
Female,MS,ECE,8.080674477692641
Female,MS,ECE,8.789532157373213
Female,B.Tech,CSE,8.023543963560382
Male,MS,ECE,7.832298329836372
Male,B.Tech,CND,8.074254130006622
Male,B.Tech,CSE,7.067890994361262
Male,PhD,ECE,8.980457747889007
Female,B.Tech,CSE,6.512768548470363
Female,B.Tech,ECE,5.941517296370273
Female,B.Tech,ECE,6.192642799542246
Male,B.Tech,CSE,7.750496035257553
Female,B.Tech,ECE,7.97600586221691
Male,MS,CND,8.543119929034424
Male,B.Tech,ECE,7.892909030737581
Male,MS,ECE,8.07974816586991
Other,B.Tech,CSE,7.340453945347396
Female,PhD,ECE,8.027079542900536
Female,B.Tech,CSE,4.603180248747451
Female,B.Tech,CSE,6.779831474410354
Male,B.Tech,CHD,7.307130128905913
Male,B.Tech,CHD,7.7873485274828775
Male,B.Tech,CHD,7.566824230084136
Female,MS,CSE,8.25015661173621
Male,B.Tech,ECE,7.779466570647093
Female,B.Tech,CSE,6.093038549600259
Male,PhD,CHD,7.761366700490837
Female,B.Tech,CND,7.619285618696677
Male,B.Tech,CSE,8.472134493424157
Male,PhD,ECE,8.578730615534099
Male,B.Tech,CSE,7.686926393321405
Other,B.Tech,CSE,5.5997508386570365
Male,MS,CHD,7.225620758688726
Male,B.Tech,CSE,6.353292397259461
Female,B.Tech,ECE,6.235991564805583
Male,B.Tech,ECE,6.10843282407788
Female,MS,CHD,8.46558578016205
Male,B.Tech,CHD,6.448088767927707
Male,B.Tech,ECE,6.023419653129783
Male,B.Tech,CSE,6.686877185540002
Male,PhD,ECE,8.30870950236861
Male,B.Tech,ECE,5.346264471655193
Female,B.Tech,ECE,6.119735231392062
Male,B.Tech,CSE,7.313434689876568
Male,MS,ECE,8.823992183978275
Male,B.Tech,CSE,7.399412162568535
Other,B.Tech,ECE,6.2137415006259875
Female,B.Tech,CSE,6.916225246853756
Female,B.Tech,CHD,5.811913619521919
Male,B.Tech,ECE,8.118044994806002
Female,B.Tech,ECE,5.2241378730886865
Male,B.Tech,ECE,9.152094824116825
Male,B.Tech,ECE,7.146799017363876
Female,B.Tech,ECE,6.706647131277701
Female,MS,CND,6.625682114580915
Female,B.Tech,ECE,5.037702280805701
Male,B.Tech,CSE,6.298182642742213
Male,PhD,ECE,8.504927701442718
Male,B.Tech,CND,7.427830260144319
Male,MS,CND,6.725142779347779
Female,B.Tech,ECE,5.310187818895448
Female,MS,CSE,8.244582936658627
Male,B.Tech,ECE,5.286996063004485
Male,MS,ECE,8.33132327515049
Male,B.Tech,ECE,7.609538789474046
Female,B.Tech,CHD,7.567101111044705
Male,B.Tech,CND,6.1226969288949356
Male,MS,CSE,7.779941177859173
Female,B.Tech,ECE,6.67261936866303
Female,MS,CND,7.889093041578086
Male,B.Tech,CND,6.973918192405289
Male,B.Tech,ECE,7.424147253706259
Male,MS,ECE,8.476284868385097
Other,B.Tech,ECE,6.891193053716207
Male,B.Tech,ECE,6.437270183513216
Male,MS,CSE,7.551539765021862
Male,PhD,ECE,8.679397671208594
Female,B.Tech,CSE,7.580845403970681
Male,B.Tech,CSE,5.9429086164003175
Male,B.Tech,CSE,7.1463683278246934
Female,B.Tech,ECE,7.698325994695256
Female,B.Tech,ECE,6.120610575490445
Male,B.Tech,CSE,7.955776011463754
Male,MS,CSE,8.833871739992555
Female,B.Tech,CSE,6.150077317288214
Male,PhD,ECE,8.798803734170704
Male,MS,ECE,7.655690397098825
Male,B.Tech,ECE,7.991556251023859
Male,B.Tech,CSE,7.635903021344359
Male,MS,ECE,7.4203940893473685
Female,B.Tech,CSE,5.588605563249854
Male,PhD,CSE,7.991934742964605
Male,B.Tech,CSE,7.6173588782218005
Male,MS,CND,8.459404076535531
Male,B.Tech,ECE,5.905143647105335
Female,MS,CND,8.062480670986298
Male,B.Tech,CHD,9.053663460274606
Male,B.Tech,CHD,7.3814490815102936
Male,B.Tech,ECE,7.112919271652246
Male,MS,ECE,7.374766850226972
Female,PhD,CHD,8.219689508300421
Male,B.Tech,CSE,8.585890701185031
Female,MS,CND,8.384368630597798
Male,B.Tech,ECE,6.947976609626958
Male,B.Tech,ECE,8.439014988723326
Male,B.Tech,CSE,6.6814402197335765
Male,PhD,CND,8.336732990871791
Female,B.Tech,CSE,7.0423614601742655
Male,B.Tech,ECE,6.506364973199047
Male,MS,CHD,7.642031264253884
Female,B.Tech,CSE,7.483352069933459
Female,B.Tech,CND,6.992422731922094
Male,B.Tech,CSE,8.81808903274952
Female,MS,ECE,7.720285939473911
Female,B.Tech,CSE,7.284615179924709
Male,PhD,CHD,8.874836092139331
Male,B.Tech,CSE,7.915934874834698
Male,MS,CHD,8.199556850566816
Male,B.Tech,ECE,6.525649898511442
Male,B.Tech,CSE,8.761307895102616
Male,B.Tech,ECE,6.838082676294957
Male,B.Tech,ECE,6.653270038210187
Female,MS,ECE,7.661556790870738
Male,B.Tech,ECE,6.146237167970028
Male,B.Tech,CSE,8.54023449068938
Female,B.Tech,ECE,8.02415625090078
Male,B.Tech,CSE,5.546092169734566
Male,MS,CSE,7.953397360274389
Male,MS,CND,7.963239690078927
Male,B.Tech,ECE,6.980965563758966
Female,B.Tech,ECE,6.693821092932055
Male,B.Tech,ECE,6.7377536877020585
Male,PhD,ECE,7.472621571187158
Male,B.Tech,CSE,6.484128968919762
Male,MS,ECE,8.196256724743227
Male,B.Tech,CSE,5.841069170137609
Male,B.Tech,ECE,7.077754943767784
Male,MS,ECE,8.476337822905837
Male,B.Tech,CHD,6.143501841014952
Female,PhD,CHD,9.37167177014997
Male,PhD,CSE,8.927806888907226
Male,B.Tech,ECE,7.013551278672822
Female,B.Tech,CHD,8.121886463274016
Male,B.Tech,CSE,6.567058562326365
Female,MS,ECE,8.517641119401553
Female,B.Tech,CSE,5.527869786667242
Female,B.Tech,ECE,6.967599060251708
Female,B.Tech,CSE,8.192407562512066
Male,B.Tech,CSE,8.742502527360967
Male,B.Tech,CSE,8.693494339336732
Male,B.Tech,CSE,7.370774817390326
Male,MS,CND,8.26140251636808
Female,B.Tech,CSE,7.6455994766185285
Male,B.Tech,CSE,7.361450046206509
Female,PhD,CHD,9.079972574584948
Male,PhD,ECE,8.300252917757943
Male,B.Tech,CHD,7.058165431945113
Female,MS,ECE,8.919620279447392
Female,B.Tech,CSE,6.603701828363848
Male,B.Tech,ECE,7.284578532563066
Female,B.Tech,ECE,6.930307859613561
Male,B.Tech,ECE,7.1892144626772465
Female,B.Tech,ECE,6.127924477500106
Male,B.Tech,ECE,6.552804106808163
Male,B.Tech,CSE,5.099355258332522
Male,B.Tech,ECE,8.31191360327169
Female,B.Tech,ECE,6.454733389856825
Female,MS,ECE,8.475202149384272
Male,B.Tech,ECE,8.413597817344277
Male,B.Tech,ECE,8.839115752853488
Male,MS,ECE,6.472681305247894
Female,B.Tech,CSE,8.165804644555136
Female,B.Tech,CSE,7.911212091705898
Female,B.Tech,CSE,6.829617507658825
Male,B.Tech,CSE,5.860351523763601
Male,B.Tech,CSE,6.264573197396605
Female,PhD,CSE,8.912235626310327
Female,B.Tech,CHD,6.1773319405116816
Male,B.Tech,ECE,8.445392021088576
Female,PhD,CSE,8.26247660902029
Male,B.Tech,CSE,5.045221476275378
Male,B.Tech,ECE,6.1149436520245635
Male,B.Tech,CND,6.677130601027562
Female,B.Tech,CSE,6.577702601582798
Male,B.Tech,CSE,7.747763945536939
Female,B.Tech,CSE,5.680265565584601
Male,MS,CND,7.867965039815031
Male,B.Tech,CSE,5.566973449644199
Male,B.Tech,CSE,5.131650824134892
Female,B.Tech,ECE,6.441710754169214
Male,B.Tech,ECE,7.551519008047374
Female,B.Tech,CSE,7.999411355337036
Male,B.Tech,ECE,6.919928279478604
Male,MS,CHD,8.42325567975166
Female,MS,CND,7.0976891417249
Female,B.Tech,ECE,6.385222307165682
Male,MS,CSE,9.075543982088893
Male,PhD,ECE,8.275628901990133
Male,MS,CND,7.1343466328136245
Male,B.Tech,ECE,7.8418298874371155
Female,MS,ECE,7.0195479390188655
Male,B.Tech,ECE,8.68323692685392
Female,B.Tech,ECE,6.689765400635038
Male,MS,CHD,9.326979999820075
Female,B.Tech,CSE,6.099408545574645
Female,B.Tech,ECE,8.179181368014355
Male,PhD,CSE,8.369767114408912
Female,B.Tech,ECE,7.185480155493542
Male,B.Tech,ECE,6.9032151938138675
Female,B.Tech,ECE,6.381710703041061
Male,B.Tech,ECE,6.21539540431675
Male,B.Tech,ECE,6.7589021893090155
Male,B.Tech,ECE,8.857424318475479
Male,B.Tech,CND,6.629488147074178
Female,B.Tech,ECE,7.330057251864442
Male,MS,ECE,7.63376201933794
Female,B.Tech,ECE,6.28742066051898
Female,B.Tech,CND,4.861772998093981
Male,B.Tech,ECE,6.1952021927199965
Male,B.Tech,CSE,6.488884898025925
Male,B.Tech,CND,6.473475005469723
Female,MS,CSE,7.47844947714569
Male,B.Tech,CND,7.150422857009642
Male,B.Tech,CSE,7.08276774608171
Male,MS,CND,7.903164566460207
Male,B.Tech,CSE,5.399066796121238
Male,B.Tech,CSE,7.535497063885868
Male,B.Tech,ECE,6.061647166031805
Male,B.Tech,CSE,6.6502698740734285
Female,PhD,ECE,8.087051207182
Male,MS,CND,9.332446266639538
Male,B.Tech,CSE,6.285460093490978
Female,PhD,CSE,8.240686301753454
Female,MS,CSE,8.01558835017399
Male,B.Tech,CSE,6.118550308787482
Female,MS,ECE,7.045918145397411
Male,MS,ECE,8.157040634897003
Male,PhD,CSE,7.309023045159912
Female,PhD,CSE,8.35497615251883
Male,MS,ECE,8.499771747399617
Male,PhD,CHD,9.04119529286332
Male,B.Tech,ECE,7.010255506641391
Male,MS,ECE,7.311371876041106
Female,B.Tech,CSE,6.4939236278409656
Female,B.Tech,CSE,7.468261875001303
Male,PhD,CSE,8.535267010196986
Female,B.Tech,CSE,5.931897558911579
Male,B.Tech,ECE,6.086374206001034
Male,B.Tech,ECE,7.991422561344157
Male,B.Tech,CHD,7.716287325005015
Male,PhD,CHD,8.410442331467557
Male,B.Tech,CND,6.971666803995289
Male,PhD,CSE,8.270280304364082
Female,PhD,ECE,8.463821500771273
Male,MS,CND,8.147434767439783
Male,B.Tech,ECE,6.794293352731411
Female,PhD,CND,8.763038416610215
Male,B.Tech,ECE,6.223677538753654
Male,B.Tech,ECE,8.725320066992348
Male,B.Tech,CSE,7.5268340438363115
Male,B.Tech,ECE,7.583365268327686
Female,B.Tech,CSE,6.592776062338303
Female,B.Tech,CSE,6.9525732998273515
Female,B.Tech,CND,7.497330528613027
